Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Features,Ratings,Applications,Failure Rate,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Lead Style
http://www.kemet.com/docfinder?Partnumber=C0603C103F3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8985-1-ND,C0603C103F3GACTU,KEMET,CAP CER 10000PF 25V C0G/NP0 0603,29227,0,1.76,0,1,Cut Tape (CT),C,Active,10000pF,1%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C682F3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11154-1-ND,C0603C682F3GACTU,KEMET,CAP CER 6800PF 25V C0G/NP0 0603,12474,0,1.91,0,1,Cut Tape (CT),C,Active,6800pF,1%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C152F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11139-1-ND,C0603C152F5GACTU,KEMET,CAP CER 1500PF 50V C0G/NP0 0603,23568,0,2.2,0,1,Cut Tape (CT),C,Active,1500pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102K3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7834-1-ND,C0603C102K3RACTU,KEMET,CAP CER 1000PF 25V X7R 0603,105618,0,0.15,0,1,Cut Tape (CT),C,Active,1000pF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7835-1-ND,C0603C102K4RACTU,KEMET,CAP CER 1000PF 16V X7R 0603,183833,0,0.15,0,1,Cut Tape (CT),C,Active,1000pF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C103M5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7842-1-ND,C0603C103M5RACTU,KEMET,CAP CER 10000PF 50V X7R 0603,97555,0,0.15,0,1,Cut Tape (CT),C,Active,10000pF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C103M3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8989-1-ND,C0603C103M3RACTU,KEMET,CAP CER 10000PF 25V X7R 0603,12162,0,0.15,0,1,Cut Tape (CT),C,Active,10000pF,20%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C103K3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7840-1-ND,C0603C103K3RACTU,KEMET,CAP CER 10000PF 25V X7R 0603,998070,0,0.15,0,1,Cut Tape (CT),C,Active,10000pF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C104M4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1099-1-ND,C0603C104M4RACTU,KEMET,CAP CER 0.1UF 16V X7R 0603,179240,0,0.15,0,1,Cut Tape (CT),C,Active,0.1uF,20%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1055-1-ND,C0603C330J5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0603,159033,0,0.15,0,1,Cut Tape (CT),C,Active,33pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7896-1-ND,C0603C330J1GACTU,KEMET,CAP CER 33PF 100V C0G/NP0 0603,123958,0,0.15,0,1,Cut Tape (CT),C,Active,33pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C151J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1063-1-ND,C0603C151J5GACTU,KEMET,CAP CER 150PF 50V C0G/NP0 0603,185353,0,0.15,0,1,Cut Tape (CT),C,Active,150pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C223K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3476-1-ND,C0603C223K1RACTU,KEMET,CAP CER 0.022UF 100V X7R 0603,178745,0,0.15,0,1,Cut Tape (CT),C,Active,0.022uF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1085-1-ND,C0603C222K5RACTU,KEMET,CAP CER 2200PF 50V X7R 0603,123714,0,0.15,0,1,Cut Tape (CT),C,Active,2200pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330J2GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9059-1-ND,C0603C330J2GACTU,KEMET,CAP CER 33PF 200V C0G/NP0 0603,85634,0,0.15,0,1,Cut Tape (CT),C,Active,33pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7823-1-ND,C0603C101K5GACTU,KEMET,CAP CER 100PF 50V C0G/NP0 0603,44559,0,0.15,0,1,Cut Tape (CT),C,Active,100pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C100J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1049-1-ND,C0603C100J5GACTU,KEMET,CAP CER 10PF 50V C0G/NP0 0603,671997,0,0.15,0,1,Cut Tape (CT),C,Active,10pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C472K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1087-1-ND,C0603C472K5RACTU,KEMET,CAP CER 4700PF 50V X7R 0603,39577,0,0.15,0,1,Cut Tape (CT),C,Active,4700pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C473M4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9097-1-ND,C0603C473M4RACTU,KEMET,CAP CER 0.047UF 16V X7R 0603,31636,0,0.15,0,1,Cut Tape (CT),C,Active,0.047uF,20%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C560J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1057-1-ND,C0603C560J5GACTU,KEMET,CAP CER 56PF 50V C0G/NP0 0603,59685,0,0.15,0,1,Cut Tape (CT),C,Active,56pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C470J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1056-1-ND,C0603C470J5GACTU,KEMET,CAP CER 47PF 50V C0G/NP0 0603,466419,0,0.15,0,1,Cut Tape (CT),C,Active,47pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C180J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1052-1-ND,C0603C180J5GACTU,KEMET,CAP CER 18PF 50V C0G/NP0 0603,445522,0,0.15,0,1,Cut Tape (CT),C,Active,18pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C270J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1054-1-ND,C0603C270J5GACTU,KEMET,CAP CER 27PF 50V C0G/NP0 0603,116683,0,0.15,0,1,Cut Tape (CT),C,Active,27pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C152K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1084-1-ND,C0603C152K5RACTU,KEMET,CAP CER 1500PF 50V X7R 0603,82537,0,0.15,0,1,Cut Tape (CT),C,Active,1500pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102J3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7830-1-ND,C0603C102J3GACTU,KEMET,CAP CER 1000PF 25V C0G/NP0 0603,449034,0,0.15,0,1,Cut Tape (CT),C,Active,1000pF,5%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7901-1-ND,C0603C332J5RACTU,KEMET,CAP CER 3300PF 50V X7R 0603,208476,0,0.15,0,1,Cut Tape (CT),C,Active,3300pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1051-1-ND,C0603C150J5GACTU,KEMET,CAP CER 15PF 50V C0G/NP0 0603,159119,0,0.15,0,1,Cut Tape (CT),C,Active,15pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1086-1-ND,C0603C332K5RACTU,KEMET,CAP CER 3300PF 50V X7R 0603,99997,0,0.15,0,1,Cut Tape (CT),C,Active,3300pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C473K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7932-1-ND,C0603C473K4RACTU,KEMET,CAP CER 0.047UF 16V X7R 0603,95583,0,0.15,0,1,Cut Tape (CT),C,Active,0.047uF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C472J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1088-1-ND,C0603C472J5RACTU,KEMET,CAP CER 4700PF 50V X7R 0603,77595,0,0.15,0,1,Cut Tape (CT),C,Active,4700pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C682K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1089-1-ND,C0603C682K5RACTU,KEMET,CAP CER 6800PF 50V X7R 0603,53861,0,0.15,0,1,Cut Tape (CT),C,Active,6800pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C122K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7851-1-ND,C0603C122K5RACTU,KEMET,CAP CER 1200PF 50V X7R 0603,39042,0,0.15,0,1,Cut Tape (CT),C,Active,1200pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102K3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7833-1-ND,C0603C102K3GACTU,KEMET,CAP CER 1000PF 25V C0G/NP0 0603,35758,0,0.15,0,1,Cut Tape (CT),C,Active,1000pF,10%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C473K3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7931-1-ND,C0603C473K3RACTU,KEMET,CAP CER 0.047UF 25V X7R 0603,19371,0,0.15,0,1,Cut Tape (CT),C,Active,0.047uF,10%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1083-1-ND,C0603C102J5RACTU,KEMET,CAP CER 1000PF 50V X7R 0603,425074,0,0.15,0,1,Cut Tape (CT),C,Active,1000pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C220J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1053-1-ND,C0603C220J5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0603,225037,0,0.15,0,1,Cut Tape (CT),C,Active,22pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7879-1-ND,C0603C222J5RACTU,KEMET,CAP CER 2200PF 50V X7R 0603,80721,0,0.15,0,1,Cut Tape (CT),C,Active,2200pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C390J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7911-1-ND,C0603C390J5GACTU,KEMET,CAP CER 39PF 50V C0G/NP0 0603,50250,0,0.15,0,1,Cut Tape (CT),C,Active,39pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C104M3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1283-1-ND,C0603C104M3RACTU,KEMET,CAP CER 0.1UF 25V X7R 0603,184256,0,0.15,0,1,Cut Tape (CT),C,Active,0.1uF,20%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C470J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7917-1-ND,C0603C470J1GACTU,KEMET,CAP CER 47PF 100V C0G/NP0 0603,177018,0,0.15,0,1,Cut Tape (CT),C,Active,47pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C220J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7874-1-ND,C0603C220J1GACTU,KEMET,CAP CER 22PF 100V C0G/NP0 0603,146276,0,0.15,0,1,Cut Tape (CT),C,Active,22pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7821-1-ND,C0603C101J1GACTU,KEMET,CAP CER 100PF 100V C0G/NP0 0603,72613,0,0.15,0,1,Cut Tape (CT),C,Active,100pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C680J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1058-1-ND,C0603C680J5GACTU,KEMET,CAP CER 68PF 50V C0G/NP0 0603,47539,0,0.15,0,1,Cut Tape (CT),C,Active,68pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C105K8PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3118-1-ND,C0603C105K8PACTU,KEMET,CAP CER 1UF 10V X5R 0603,722681,0,0.15,0,1,Cut Tape (CT),C,Active,1uF,10%,10V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C221J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1066-1-ND,C0603C221J5GACTU,KEMET,CAP CER 220PF 50V C0G/NP0 0603,197618,0,0.15,0,1,Cut Tape (CT),C,Active,220pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C569C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7944-1-ND,C0603C569C5GACTU,KEMET,CAP CER 5.6PF 50V C0G/NP0 0603,62018,0,0.15,0,1,Cut Tape (CT),C,Active,5.6pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C121J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1062-1-ND,C0603C121J5GACTU,KEMET,CAP CER 120PF 50V C0G/NP0 0603,61401,0,0.15,0,1,Cut Tape (CT),C,Active,120pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C820J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1060-1-ND,C0603C820J5GACTU,KEMET,CAP CER 82PF 50V C0G/NP0 0603,42515,0,0.15,0,1,Cut Tape (CT),C,Active,82pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C120J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1050-1-ND,C0603C120J5GACTU,KEMET,CAP CER 12PF 50V C0G/NP0 0603,24846,0,0.15,0,1,Cut Tape (CT),C,Active,12pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C471K5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1075-1-ND,C0603C471K5RACTU,KEMET,CAP CER 470PF 50V X7R 0603,191617,0,0.15,0,1,Cut Tape (CT),C,Active,470pF,10%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7880-1-ND,C0603C222K1RACTU,KEMET,CAP CER 2200PF 100V X7R 0603,102670,0,0.15,0,1,Cut Tape (CT),C,Active,2200pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C331J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1068-1-ND,C0603C331J5GACTU,KEMET,CAP CER 330PF 50V C0G/NP0 0603,231800,0,0.15,0,1,Cut Tape (CT),C,Active,330pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
